following,followers,actions,is_retweet,location,Type,urlsCount,hashtagsCount,mentionsCount,sentencesCount,charsCount,numbersToChars,wordsCount,hashtagsPercentage,urlsPercentage,mentionsPercentage
3534.0,13157.0,19525.0,0.0,2196,False,0,1,0,1,61,0,5,0.16666666666666666,0.0,0.0
1587.0,1566.0,2204.0,1.0,2196,False,1,4,0,1,92,0,8,0.3333333333333333,0.1111111111111111,0.0
0.0,0.0,60.0,0.0,2493,True,0,0,0,1,61,0,8,0.0,0.0,0.0
0.0,2070000.0,0.0,0.0,2547,True,0,0,0,1,91,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1992,True,1,2,1,3,78,0,9,0.18181818181818182,0.1,0.1
2445.0,698.0,744.0,0.0,1501,False,2,0,0,1,71,0,8,0.0,0.2,0.0
12229.0,17378.0,6711.0,1.0,2196,False,0,1,0,1,23,0,3,0.25,0.0,0.0
4743.0,2316.0,780.0,0.0,2196,False,1,0,0,1,74,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,496,True,0,0,0,1,30,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,452,True,0,0,0,1,81,0,9,0.0,0.0,0.0
10955.0,20577.0,46729.0,0.0,2196,False,2,0,0,1,61,0,7,0.0,0.2222222222222222,0.0
2890.0,705.0,978.0,0.0,2537,False,0,0,0,1,143,0,16,0.0,0.0,0.0
0.0,0.0,7.0,0.0,2892,True,1,1,0,2,97,0,11,0.08333333333333333,0.08333333333333333,0.0
537.0,286.0,564.0,1.0,2196,False,0,0,0,1,85,0,11,0.0,0.0,0.0
0.0,0.0,0.0,0.0,449,True,0,0,0,1,18,0,2,0.0,0.0,0.0
6836.0,14234.0,15875.0,0.0,2196,False,1,2,0,0,1,0,0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1888,True,1,4,2,3,45,0,2,0.6666666666666666,0.3333333333333333,0.5
0.0,81600.0,1588.0,0.0,417,True,0,0,0,1,44,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2427,True,0,0,0,3,134,0,15,0.0,0.0,0.0
0.0,0.0,303.0,0.0,2522,True,0,0,0,1,60,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,981,True,0,0,0,1,117,0,11,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2196,True,0,0,0,1,102,0,10,0.0,0.0,0.0
11043.0,16948.0,4343.0,0.0,2196,False,0,1,0,1,37,0,3,0.25,0.0,0.0
5414.0,14254.0,20765.0,0.0,2196,False,0,1,0,1,50,0,5,0.16666666666666666,0.0,0.0
2012.0,2740.0,1796.0,1.0,2196,False,1,1,0,1,22,0,2,0.3333333333333333,0.3333333333333333,0.0
874.0,5794.0,10383.0,0.0,2196,False,0,1,0,1,63,0,9,0.1,0.0,0.0
22400.0,226000.0,13.0,0.0,366,True,1,2,1,1,85,0,8,0.2,0.1111111111111111,0.1111111111111111
0.0,0.0,0.0,0.0,2022,True,1,0,0,2,110,0,13,0.0,0.07142857142857142,0.0
0.0,0.0,36.0,0.0,2811,True,1,1,0,1,43,0,5,0.16666666666666666,0.16666666666666666,0.0
0.0,2.0,290.0,0.0,1740,False,1,0,0,2,111,0,5,0.0,0.16666666666666666,0.0
0.0,1690000.0,0.0,0.0,2892,True,0,0,0,1,137,0,20,0.0,0.0,0.0
1961.0,835.0,1776.0,0.0,870,False,2,2,0,1,59,0,6,0.25,0.25,0.0
32400.0,51600.0,0.0,0.0,1960,True,1,0,1,1,89,0,7,0.0,0.125,0.125
3895.0,9489.0,11768.0,1.0,2196,False,1,0,0,1,13,0,1,0.0,0.5,0.0
0.0,0.0,0.0,1.0,143,True,0,0,0,1,28,0,3,0.0,0.0,0.0
2277.0,2725.0,1673.0,1.0,2196,False,2,0,1,1,74,0,7,0.0,0.2222222222222222,0.125
11432.0,19811.0,22909.0,0.0,2196,False,2,0,0,1,71,0,7,0.0,0.2222222222222222,0.0
0.0,30700.0,0.0,0.0,1830,True,1,2,0,1,81,0,8,0.2,0.1111111111111111,0.0
253.0,2629.0,165291.0,1.0,2196,False,0,2,0,2,119,0,9,0.18181818181818182,0.0,0.0
0.0,3630000.0,0.0,0.0,2176,True,0,0,0,1,54,0,3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,425,True,1,0,0,3,114,0,15,0.0,0.0625,0.0
6667.0,12533.0,10786.0,0.0,2196,False,0,1,0,1,45,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,18,0,1,0.0,0.0,0.0
5172.0,25362.0,42801.0,0.0,2196,False,1,1,0,1,61,0,9,0.1,0.1,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,1,1,15,0,1,0.0,0.5,0.5
0.0,0.0,0.0,0.0,2724,True,0,0,1,3,40,0,4,0.0,0.0,0.2
0.0,0.0,0.0,0.0,2667,True,0,0,0,1,8,0,1,0.0,0.0,0.0
11700.0,0.0,0.0,0.0,1554,True,1,1,0,1,88,0,11,0.08333333333333333,0.08333333333333333,0.0
0.0,0.0,0.0,0.0,582,True,0,0,0,1,78,0,7,0.0,0.0,0.0
1069.0,888.0,2372.0,1.0,2196,False,1,1,0,1,81,0,7,0.125,0.125,0.0
262.0,72.0,798.0,0.0,1791,False,0,0,0,1,65,0,5,0.0,0.0,0.0
5526.0,17415.0,13706.0,0.0,2196,False,2,0,0,1,49,0,5,0.0,0.2857142857142857,0.0
0.0,59200000.0,0.0,0.0,2268,True,0,0,0,1,140,0,14,0.0,0.0,0.0
8098.0,16115.0,30531.0,0.0,2196,False,1,0,0,1,58,0,9,0.0,0.1,0.0
0.0,0.0,0.0,0.0,408,True,0,0,0,1,11,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,1,1,55,0,7,0.0,0.125,0.125
0.0,0.0,0.0,0.0,1232,True,0,0,0,2,45,0,4,0.0,0.0,0.0
3939.0,1270.0,7677.0,0.0,1761,False,2,2,0,2,26,0,2,0.5,0.5,0.0
0.0,0.0,17.0,0.0,2499,True,0,0,0,1,53,0,2,0.0,0.0,0.0
39.0,4.0,665.0,0.0,2196,False,2,1,0,1,68,0,9,0.1,0.18181818181818182,0.0
0.0,0.0,0.0,0.0,1186,True,0,0,0,1,21,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1301,True,0,0,0,1,83,0,8,0.0,0.0,0.0
248.0,2561.0,159320.0,1.0,2196,False,1,2,0,1,251,0,31,0.06060606060606061,0.03125,0.0
68.0,99.0,1311.0,1.0,2196,False,0,2,0,1,47,0,6,0.25,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,3,112,0,12,0.0,0.07692307692307693,0.0
20823.0,27738.0,14802.0,0.0,2196,False,0,0,4,2,69,0,5,0.0,0.0,0.4444444444444444
2411.0,2029.0,3223.0,0.0,2196,False,0,2,0,1,41,0,5,0.2857142857142857,0.0,0.0
106000.0,1350000.0,0.0,0.0,162,True,0,0,0,1,98,0,12,0.0,0.0,0.0
1944.0,2389.0,11734.0,1.0,2196,False,2,0,0,1,81,0,10,0.0,0.16666666666666666,0.0
14305.0,13260.0,23591.0,0.0,2196,False,0,2,0,1,68,0,10,0.16666666666666666,0.0,0.0
10349.0,11452.0,11528.0,0.0,2196,False,1,1,0,1,40,0,5,0.16666666666666666,0.16666666666666666,0.0
1833.0,507.0,1008.0,1.0,2196,False,2,0,0,1,77,0,8,0.0,0.2,0.0
0.0,0.0,0.0,0.0,2290,True,1,1,2,1,45,0,4,0.2,0.2,0.3333333333333333
1.0,22.0,2145.0,0.0,181,False,2,0,0,1,66,0,8,0.0,0.2,0.0
4749.0,2819.0,3466.0,0.0,2196,False,0,0,0,1,63,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,54,0,3,0.0,0.0,0.0
1958.0,496.0,345.0,0.0,2196,False,2,2,0,1,69,0,8,0.2,0.2,0.0
0.0,0.0,8.0,0.0,1437,True,1,0,0,3,87,0,11,0.0,0.08333333333333333,0.0
1971.0,2910.0,18487.0,0.0,2196,False,0,1,0,1,87,0,10,0.09090909090909091,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,37,0,4,0.0,0.2,0.0
0.0,1580000.0,0.0,0.0,1518,True,1,0,0,1,87,0,9,0.0,0.1,0.0
4173.0,4975.0,2806.0,1.0,2196,False,1,2,0,1,102,0,7,0.2222222222222222,0.125,0.0
0.0,0.0,0.0,0.0,169,True,0,1,0,1,32,0,3,0.25,0.0,0.0
600.0,416.0,1049.0,1.0,2196,False,0,1,0,1,50,0,5,0.16666666666666666,0.0,0.0
925.0,1075.0,2187.0,1.0,2196,False,1,0,3,1,74,0,5,0.0,0.16666666666666666,0.375
0.0,4180000.0,312.0,0.0,1661,True,0,0,0,1,141,0,12,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1923,True,0,0,0,1,25,0,4,0.0,0.0,0.0
6226.0,16493.0,8300.0,0.0,2196,False,2,0,0,1,48,0,6,0.0,0.25,0.0
2173.0,2138.0,4855.0,1.0,2196,False,2,0,0,1,108,0,12,0.0,0.14285714285714285,0.0
0.0,0.0,0.0,1.0,402,True,1,0,0,2,36,0,5,0.0,0.16666666666666666,0.0
4288.0,3020.0,24951.0,0.0,2196,False,2,0,0,1,37,0,5,0.0,0.2857142857142857,0.0
10346.0,14365.0,21592.0,0.0,2196,False,0,1,0,1,56,0,8,0.1111111111111111,0.0,0.0
7658.0,16797.0,18692.0,0.0,2196,False,2,0,0,1,31,0,3,0.0,0.4,0.0
0.0,0.0,0.0,0.0,1232,True,1,0,0,1,72,0,9,0.0,0.1,0.0
0.0,18500000.0,203.0,0.0,2165,True,1,0,1,1,97,0,12,0.0,0.07692307692307693,0.07692307692307693
4318.0,3378.0,16947.0,0.0,677,False,1,0,0,1,58,0,6,0.0,0.14285714285714285,0.0
0.0,0.0,6.0,0.0,755,True,1,5,0,2,44,0,4,0.5555555555555556,0.2,0.0
391.0,189.0,627.0,1.0,2196,False,1,0,0,1,39,0,4,0.0,0.2,0.0
0.0,0.0,0.0,0.0,2892,True,0,1,0,1,50,0,5,0.16666666666666666,0.0,0.0
0.0,0.0,0.0,0.0,2300,True,1,1,0,1,76,0,9,0.1,0.1,0.0
3423.0,1397.0,895.0,0.0,540,False,2,2,0,1,47,0,6,0.25,0.25,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,68,0,6,0.0,0.0,0.0
10867.0,15577.0,8941.0,0.0,2196,False,2,0,0,1,69,0,10,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,1.0,2892,True,0,0,0,2,28,0,3,0.0,0.0,0.0
0.0,0.0,40.0,0.0,2892,True,0,0,1,1,31,0,1,0.0,0.0,0.5
0.0,0.0,0.0,1.0,802,True,0,0,0,2,65,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1533,True,0,2,0,2,33,0,2,0.5,0.0,0.0
0.0,0.0,0.0,0.0,458,True,1,0,0,1,37,0,4,0.0,0.2,0.0
4660.0,2079.0,1918.0,0.0,2196,False,1,0,0,1,66,0,9,0.0,0.1,0.0
0.0,0.0,0.0,0.0,1239,True,0,1,0,1,56,0,4,0.2,0.0,0.0
1933.0,1029.0,1167.0,1.0,2196,False,1,0,0,1,116,0,11,0.0,0.08333333333333333,0.0
1527.0,1465.0,3455.0,0.0,2196,False,1,6,0,1,50,0,7,0.46153846153846156,0.125,0.0
26100.0,116000.0,0.0,0.0,301,True,0,0,0,2,127,0,10,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,16,0,1,0.0,0.5,0.0
7322.0,12327.0,4703.0,0.0,2196,False,3,0,0,1,44,0,4,0.0,0.42857142857142855,0.0
0.0,10300.0,0.0,0.0,1793,True,1,0,0,2,113,0,11,0.0,0.08333333333333333,0.0
0.0,18000.0,21.0,0.0,1232,True,0,0,0,1,58,0,3,0.0,0.0,0.0
11782.0,20673.0,46921.0,0.0,2196,False,2,0,0,1,35,0,4,0.0,0.3333333333333333,0.0
1959.0,1797.0,3058.0,1.0,2196,False,1,1,3,1,57,0,6,0.14285714285714285,0.14285714285714285,0.3333333333333333
848.0,855.0,5709.0,1.0,2196,False,1,0,0,1,46,0,3,0.0,0.25,0.0
1925.0,354.0,5651.0,0.0,2196,False,2,1,0,1,62,0,6,0.14285714285714285,0.25,0.0
66400.0,547000.0,14.0,0.0,1232,True,1,0,2,1,61,0,5,0.0,0.16666666666666666,0.2857142857142857
0.0,0.0,0.0,0.0,359,True,1,0,1,1,102,0,14,0.0,0.06666666666666667,0.06666666666666667
0.0,6300000.0,0.0,0.0,741,True,1,1,0,2,105,0,12,0.07692307692307693,0.07692307692307693,0.0
673.0,728.0,4864.0,1.0,2196,False,1,0,0,1,117,0,9,0.0,0.1,0.0
0.0,167000.0,29.0,0.0,1520,True,1,0,1,2,118,0,13,0.0,0.07142857142857142,0.07142857142857142
1921.0,393.0,7212.0,0.0,2196,False,1,0,0,1,76,0,13,0.0,0.07142857142857142,0.0
3403.0,14641.0,3247.0,0.0,2196,False,2,0,0,1,45,0,6,0.0,0.25,0.0
6950.0,7233.0,942.0,0.0,2196,False,1,2,0,1,45,0,2,0.5,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,2569,True,1,0,0,3,18,0,2,0.0,0.3333333333333333,0.0
0.0,16900.0,0.0,0.0,1335,True,0,0,0,1,140,0,16,0.0,0.0,0.0
2526.0,642.0,338.0,0.0,1936,False,1,0,0,1,119,0,15,0.0,0.0625,0.0
1131.0,303.0,76.0,0.0,2196,False,1,0,0,1,141,0,14,0.0,0.06666666666666667,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,62,0,6,0.0,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,1596,True,0,0,0,1,69,0,3,0.0,0.0,0.0
5283.0,6414.0,10372.0,0.0,2196,False,1,0,0,1,45,0,6,0.0,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,681,True,1,0,0,1,68,0,7,0.0,0.125,0.0
867.0,834.0,1549.0,1.0,2196,False,2,4,0,1,58,0,7,0.36363636363636365,0.2222222222222222,0.0
0.0,1070000.0,365.0,0.0,2892,True,1,1,0,1,104,0,7,0.125,0.125,0.0
4874.0,1563.0,1461.0,0.0,2196,False,1,0,0,1,68,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,2791,True,0,1,0,3,112,0,14,0.06666666666666667,0.0,0.0
5273.0,18558.0,4632.0,0.0,2193,False,1,3,0,1,68,0,7,0.3,0.125,0.0
0.0,0.0,0.0,1.0,1716,True,0,0,0,1,72,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,2,98,0,6,0.0,0.0,0.0
40.0,26.0,20567.0,0.0,2196,False,0,0,0,1,88,0,8,0.0,0.0,0.0
836.0,896.0,3847.0,1.0,2196,False,1,0,3,1,25,0,4,0.0,0.2,0.42857142857142855
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,64,0,6,0.0,0.0,0.0
3314.0,2585.0,2493.0,1.0,2196,False,0,0,0,1,127,0,13,0.0,0.0,0.0
1225.0,934.0,3530.0,1.0,2196,False,1,0,0,1,71,0,8,0.0,0.1111111111111111,0.0
74.0,165.0,8293.0,1.0,2196,False,2,0,0,2,89,0,12,0.0,0.14285714285714285,0.0
0.0,12700.0,0.0,0.0,1979,True,1,0,0,1,71,0,10,0.0,0.09090909090909091,0.0
33727.0,37594.0,4597.0,0.0,2196,False,1,0,1,2,93,0,9,0.0,0.1,0.1
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,64,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2553,True,1,0,0,1,26,0,1,0.0,0.5,0.0
7923.0,9752.0,27500.0,1.0,2196,False,0,1,0,2,47,0,6,0.14285714285714285,0.0,0.0
0.0,6450000.0,0.0,0.0,1525,True,1,0,1,1,90,0,7,0.0,0.125,0.125
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,126,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,68,0,4,0.0,0.2,0.0
4934.0,18531.0,20944.0,0.0,2196,False,2,0,0,1,51,0,7,0.0,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,1259,True,0,1,0,3,102,0,8,0.1111111111111111,0.0,0.0
0.0,12700000.0,0.0,0.0,2892,True,1,0,0,2,83,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,238,True,1,1,0,1,31,0,4,0.2,0.2,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,1,1,61,0,5,0.0,0.0,0.16666666666666666
1270.0,6343.0,663.0,0.0,2196,False,0,0,1,2,87,0,6,0.0,0.0,0.14285714285714285
0.0,0.0,0.0,0.0,1914,True,0,1,0,1,105,0,9,0.1,0.0,0.0
38800.0,87600.0,1413.0,0.0,541,True,0,0,0,1,55,0,3,0.0,0.0,0.0
0.0,0.0,54.0,0.0,634,True,1,0,0,5,38,0,6,0.0,0.14285714285714285,0.0
0.0,17200.0,115.0,0.0,889,True,0,1,0,1,102,0,9,0.1,0.0,0.0
400.0,604.0,1183.0,1.0,2196,False,2,3,0,2,48,0,6,0.3333333333333333,0.25,0.0
62.0,29.0,403.0,0.0,2196,False,0,2,0,1,36,0,4,0.3333333333333333,0.0,0.0
5870.0,15891.0,10487.0,0.0,2196,False,2,0,0,1,53,0,8,0.0,0.2,0.0
0.0,0.0,0.0,0.0,814,True,1,0,0,2,78,0,8,0.0,0.1111111111111111,0.0
7735.0,16844.0,12008.0,0.0,2196,False,2,0,0,1,48,0,5,0.0,0.2857142857142857,0.0
0.0,0.0,13.0,0.0,1511,True,0,0,0,1,69,0,7,0.0,0.0,0.0
2222.0,2534.0,12039.0,1.0,2196,False,1,0,0,1,132,0,14,0.0,0.06666666666666667,0.0
0.0,0.0,0.0,0.0,210,True,0,0,0,1,35,0,1,0.0,0.0,0.0
4902.0,1747.0,2222.0,0.0,1592,False,1,0,0,2,66,0,8,0.0,0.1111111111111111,0.0
2864.0,918.0,1627.0,0.0,492,False,2,2,0,1,55,0,7,0.2222222222222222,0.2222222222222222,0.0
4943.0,1704.0,4855.0,0.0,1889,False,1,0,0,1,47,0,7,0.0,0.125,0.0
1461.0,1450.0,5979.0,1.0,2196,False,2,0,0,1,87,0,6,0.0,0.25,0.0
0.0,50700.0,46.0,0.0,855,True,1,2,0,1,89,0,6,0.25,0.14285714285714285,0.0
0.0,0.0,0.0,0.0,2892,True,0,1,2,1,34,0,4,0.2,0.0,0.3333333333333333
0.0,0.0,3.0,0.0,901,True,0,0,0,2,141,0,13,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,113,0,13,0.0,0.07142857142857142,0.0
2166.0,2141.0,4916.0,1.0,2196,False,1,1,0,6,111,0,13,0.07142857142857142,0.07142857142857142,0.0
7227.0,17822.0,6797.0,0.0,2196,False,1,0,0,1,74,0,10,0.0,0.09090909090909091,0.0
0.0,0.0,16.0,0.0,2039,True,0,2,1,1,97,0,9,0.18181818181818182,0.0,0.1
62600.0,61400.0,0.0,0.0,1217,True,1,0,0,1,117,0,10,0.0,0.09090909090909091,0.0
0.0,193000.0,13.0,0.0,1702,True,1,0,0,1,86,0,5,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,687,True,1,0,0,1,113,0,12,0.0,0.07692307692307693,0.0
0.0,0.0,40.0,0.0,1350,True,1,0,0,2,102,0,5,0.0,0.16666666666666666,0.0
5154.0,18768.0,14100.0,0.0,2196,False,2,0,0,1,45,0,5,0.0,0.2857142857142857,0.0
13681.0,18873.0,6579.0,0.0,2196,False,3,0,0,1,63,0,7,0.0,0.3,0.0
5299.0,17448.0,17403.0,0.0,2196,False,2,0,0,1,40,0,5,0.0,0.2857142857142857,0.0
0.0,0.0,0.0,0.0,2196,True,0,0,1,1,15,0,2,0.0,0.0,0.3333333333333333
5245.0,6412.0,12241.0,0.0,2196,False,2,0,0,1,64,0,7,0.0,0.2222222222222222,0.0
1309.0,643.0,1419.0,1.0,2196,False,1,0,0,1,39,0,5,0.0,0.16666666666666666,0.0
0.0,22400.0,53.0,0.0,2892,True,0,0,0,3,139,0,14,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1557,True,0,0,0,1,18,0,1,0.0,0.0,0.0
2708.0,1138.0,1553.0,1.0,2196,False,1,1,0,1,37,0,4,0.2,0.2,0.0
1062.0,881.0,3222.0,1.0,2196,False,2,2,0,1,57,0,9,0.18181818181818182,0.18181818181818182,0.0
742.0,886.0,4020.0,1.0,2196,False,1,0,0,1,5,0,1,0.0,0.5,0.0
1312.0,1680.0,2336.0,1.0,2196,False,2,2,0,1,83,0,8,0.2,0.2,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,58,0,5,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,369,True,0,0,0,1,100,0,9,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,107,0,12,0.0,0.0,0.0
5317.0,7701.0,1051.0,0.0,2196,False,1,1,0,1,30,0,3,0.25,0.25,0.0
1113.0,884.0,4282.0,1.0,2196,False,1,0,0,2,105,0,11,0.0,0.08333333333333333,0.0
0.0,0.0,0.0,1.0,1729,True,0,0,0,2,64,0,6,0.0,0.0,0.0
22800.0,24900.0,0.0,0.0,1542,True,1,0,0,1,69,0,9,0.0,0.1,0.0
0.0,0.0,0.0,0.0,700,True,1,0,0,1,88,0,12,0.0,0.07692307692307693,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,32,0,4,0.0,0.0,0.0
0.0,0.0,317.0,0.0,1067,False,2,0,0,1,30,0,4,0.0,0.3333333333333333,0.0
5227.0,6412.0,13682.0,0.0,2196,False,2,0,0,1,56,0,7,0.0,0.2222222222222222,0.0
3384.0,1178.0,388.0,0.0,2317,False,2,0,0,1,57,0,6,0.0,0.25,0.0
0.0,0.0,2.0,0.0,2200,True,0,1,1,1,46,0,2,0.3333333333333333,0.0,0.3333333333333333
32300.0,1760000.0,0.0,0.0,1239,True,0,0,1,1,37,0,2,0.0,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,2155,True,0,0,0,1,95,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2001,True,1,0,0,2,42,0,5,0.0,0.16666666666666666,0.0
66100.0,67100.0,0.0,0.0,2066,True,1,1,0,1,107,0,6,0.14285714285714285,0.14285714285714285,0.0
0.0,0.0,0.0,1.0,2703,True,0,0,0,1,82,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2196,True,1,0,0,1,8,0,0,0.0,1.0,0.0
2237.0,540.0,61.0,0.0,1552,False,1,0,0,2,88,0,8,0.0,0.1111111111111111,0.0
26600.0,2310000.0,0.0,0.0,2892,True,0,0,0,1,86,0,6,0.0,0.0,0.0
5000.0,3600.0,9262.0,0.0,2196,False,1,1,0,1,58,0,7,0.125,0.125,0.0
0.0,86200.0,0.0,0.0,38,True,0,0,0,1,128,0,11,0.0,0.0,0.0
3768.0,2334.0,2622.0,0.0,1447,False,1,0,0,1,77,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,77,0,7,0.0,0.125,0.0
1290.0,5663.0,1429.0,0.0,1110,False,0,2,0,1,72,0,8,0.2,0.0,0.0
29.0,6.0,465.0,0.0,2304,False,2,2,0,1,67,0,7,0.2222222222222222,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,20,0,1,0.0,0.0,0.0
5083.0,22221.0,12803.0,0.0,2196,False,2,0,0,1,77,0,9,0.0,0.18181818181818182,0.0
0.0,0.0,0.0,0.0,2120,True,0,0,0,1,34,0,4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,116,0,12,0.0,0.07692307692307693,0.0
5197.0,8295.0,18171.0,0.0,2196,False,2,0,0,1,46,0,4,0.0,0.3333333333333333,0.0
479.0,68.0,15.0,0.0,699,False,0,0,2,3,56,0,6,0.0,0.0,0.25
14201.0,13259.0,32764.0,0.0,2196,False,0,1,0,1,66,0,8,0.1111111111111111,0.0,0.0
0.0,0.0,2.0,0.0,1954,True,0,0,0,1,67,0,2,0.0,0.0,0.0
0.0,1040000.0,291.0,0.0,1489,True,0,0,0,1,27,0,3,0.0,0.0,0.0
0.0,13800.0,261.0,0.0,992,True,1,4,0,1,27,0,3,0.5714285714285714,0.25,0.0
0.0,0.0,0.0,0.0,1558,True,0,0,0,1,78,0,3,0.0,0.0,0.0
0.0,1010000.0,1178.0,0.0,1979,True,1,0,0,2,117,0,11,0.0,0.08333333333333333,0.0
2648.0,3794.0,6699.0,1.0,2196,False,0,1,0,3,74,0,11,0.08333333333333333,0.0,0.0
134.0,91.0,125.0,0.0,2196,False,1,0,0,2,35,0,5,0.0,0.16666666666666666,0.0
0.0,13600.0,42.0,0.0,2892,True,0,0,0,4,139,0,12,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,57,0,5,0.0,0.16666666666666666,0.0
0.0,49800.0,417.0,0.0,2892,True,3,0,0,1,56,0,0,0.0,1.0,0.0
687.0,318.0,868.0,1.0,2196,False,1,3,0,2,83,0,8,0.2727272727272727,0.1111111111111111,0.0
1274.0,1059.0,1490.0,1.0,2196,False,0,1,0,1,87,0,7,0.125,0.0,0.0
8753.0,12323.0,9053.0,0.0,2196,False,0,1,0,1,64,0,8,0.1111111111111111,0.0,0.0
14197.0,13259.0,33050.0,0.0,2196,False,0,1,0,1,64,0,8,0.1111111111111111,0.0,0.0
0.0,0.0,0.0,0.0,1315,True,0,0,0,1,85,0,9,0.0,0.0,0.0
0.0,10600.0,400.0,0.0,691,True,1,2,0,1,10,0,2,0.5,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,1607,True,1,0,0,2,30,0,2,0.0,0.3333333333333333,0.0
9435.0,61650.0,57154.0,0.0,2196,False,2,0,0,1,48,0,7,0.0,0.2222222222222222,0.0
7716.0,11387.0,12656.0,0.0,2196,False,0,1,0,1,53,0,6,0.14285714285714285,0.0,0.0
0.0,0.0,0.0,0.0,717,True,0,1,1,1,69,0,7,0.125,0.0,0.125
0.0,0.0,0.0,0.0,2892,True,0,0,1,1,15,0,2,0.0,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,952,True,1,0,0,1,18,0,2,0.0,0.3333333333333333,0.0
74.0,148.0,2810.0,1.0,2196,False,0,1,0,1,57,0,8,0.1111111111111111,0.0,0.0
237.0,511.0,2023.0,1.0,2196,False,2,5,0,1,44,0,6,0.45454545454545453,0.25,0.0
4815.0,1210.0,561.0,0.0,998,False,1,0,0,1,49,0,7,0.0,0.125,0.0
0.0,0.0,0.0,0.0,343,True,0,1,1,1,18,0,2,0.3333333333333333,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,144,True,1,1,5,1,35,0,2,0.3333333333333333,0.3333333333333333,0.7142857142857143
8645.0,12558.0,2536.0,1.0,2196,False,2,0,0,1,58,0,7,0.0,0.2222222222222222,0.0
0.0,3630000.0,0.0,0.0,2176,True,0,0,0,1,70,0,6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2273,True,0,0,0,2,54,0,4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,481,True,0,0,1,2,14,0,1,0.0,0.0,0.5
0.0,10700.0,234.0,0.0,258,True,1,2,1,3,65,0,5,0.2857142857142857,0.16666666666666666,0.16666666666666666
0.0,0.0,128.0,0.0,2507,True,0,0,0,1,67,0,3,0.0,0.0,0.0
0.0,29600.0,2.0,0.0,2042,True,0,0,0,1,127,0,11,0.0,0.0,0.0
0.0,12400.0,0.0,0.0,374,True,1,0,1,1,106,0,9,0.0,0.1,0.1
